水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅲ类,31.2,7.54,5.32,469.9,58.5,5.46,0.329,0.14,3.33
Ⅳ类,32.0,7.13,3.51,372.3,7.0,3.65,0.108,0.173,2.56
Ⅲ类,30.7,7.17,6.08,319.6,16.5,3.58,0.466,0.183,3.15
Ⅱ类,28.6,7.86,7.81,142.5,17.4,1.61,0.058,0.072,1.83
Ⅱ类,30.1,7.49,8.38,157.2,4.3,1.56,0.033,0.025,1.27
Ⅱ类,30.6,7.3,7.81,200.8,11.1,3.13,0.006,0.08,1.88
Ⅱ类,28.8,7.04,6.23,172.6,9.6,1.6,0.017,0.055,1.44
Ⅱ类,27.2,7.27,7.32,146.7,4.2,1.14,0.016,0.024,1.19
Ⅱ类,29.0,7.4,6.45,168.0,16.7,2.12,0.045,0.046,1.58
Ⅲ类,23.2,6.56,5.16,38.5,30.3,1.31,0.041,0.044,1.06
Ⅱ类,26.1,7.16,7.88,52.5,12.0,1.95,0.018,0.036,0.76
劣Ⅵ类,31.3,7.19,1.35,1059.0,18.3,3.39,0.211,0.118,1.67
Ⅱ类,30.9,8.98,9.8,51.6,16.5,1.92,0.007,0.016,0.32
Ⅴ类,30.9,7.72,2.86,10212.9,585.0,3.37,0.055,0.067,1.34
Ⅲ类,31.7,7.55,6.41,1074.3,22.6,5.03,0.188,0.15,2.45
Ⅲ类,30.7,7.42,5.96,134.1,34.8,2.37,0.136,0.092,1.88
Ⅱ类,30.9,7.22,6.18,128.0,4.6,2.64,0.072,0.052,1.64
Ⅱ类,29.5,6.84,7.08,96.3,22.0,1.52,0.022,0.051,1.83
Ⅰ类,29.7,8.46,8.7,53.7,2.8,1.61,0.02,0.01,0.63
Ⅱ类,30.4,7.19,6.65,109.4,16.1,1.62,0.051,0.071,1.83
Ⅱ类,26.6,6.87,7.93,34.4,28.6,1.93,0.081,0.053,0.69
Ⅱ类,30.7,7.24,6.86,156.2,3.0,2.02,0.069,0.048,2.26
Ⅰ类,24.8,7.32,9.25,29.3,4.8,1.56,0.149,0.013,0.3
Ⅲ类,29.7,7.99,6.1,379.0,35.5,4.57,0.134,0.09,0.82
Ⅴ类,29.2,6.87,2.86,293.5,38.5,6.99,0.966,0.076,3.25
Ⅴ类,29.7,7.29,2.48,424.1,41.2,5.79,0.25,0.135,2.69
Ⅴ类,28.2,7.18,2.85,444.9,21.5,3.32,0.8,0.154,4.31
Ⅴ类,28.0,6.72,2.44,220.8,39.6,6.1,1.311,0.133,4.03
劣Ⅵ类,28.8,6.87,1.65,312.2,52.9,7.21,0.887,0.147,2.81
Ⅴ类,29.7,8.49,6.18,295.6,40.2,4.65,0.048,0.112,1.72
劣Ⅵ类,28.9,6.57,1.04,333.2,35.8,5.82,1.506,0.168,3.71
劣Ⅵ类,29.4,7.05,1.91,516.1,47.4,6.43,1.015,0.233,6.09
Ⅴ类,26.6,6.52,4.78,195.4,29.3,5.05,0.883,0.104,2.72
Ⅳ类,28.5,8.94,7.55,259.4,26.8,5.75,0.013,0.08,0.86
Ⅳ类,28.6,7.28,5.11,312.1,31.8,5.11,0.311,0.057,0.84
Ⅳ类,29.4,7.43,3.48,458.2,17.1,3.36,0.212,0.07,1.94
劣Ⅵ类,28.9,7.07,1.72,418.7,38.3,6.94,0.884,0.195,3.86
Ⅲ类,29.6,7.76,5.52,241.7,38.8,1.75,0.086,0.078,1.54
Ⅱ类,26.9,7.07,6.2,104.1,26.0,2.2,0.033,0.04,1.27
Ⅳ类,28.6,7.19,4.02,359.5,52.1,5.12,0.258,0.082,1.54
Ⅳ类,27.8,7.32,3.38,353.2,18.1,3.8,0.1,0.073,1.86
Ⅳ类,27.8,7.11,4.96,133.3,23.3,3.07,0.1,0.049,1.46
劣Ⅵ类,29.6,6.97,1.38,312.4,26.8,5.41,0.376,0.067,1.57
Ⅳ类,28.2,7.39,3.94,444.6,47.7,4.12,0.1,0.143,1.45
Ⅴ类,28.9,7.72,2.3,821.8,16.3,5.31,0.209,0.118,2.24
Ⅴ类,29.0,7.29,2.13,386.7,26.4,3.9,0.092,0.134,1.32
Ⅴ类,30.2,7.25,2.81,463.2,24.9,3.73,0.061,0.084,1.88
Ⅲ类,30.2,7.42,5.23,411.5,24.4,3.09,0.053,0.087,1.38
劣Ⅵ类,30.2,7.2,1.72,351.6,23.3,3.35,0.003,0.071,2.18
Ⅲ类,29.6,8.64,8.49,508.1,12.5,5.42,0.02,0.034,0.49
Ⅱ类,28.7,6.67,6.56,138.4,48.4,2.47,0.016,0.047,1.27
Ⅳ类,29.4,7.13,3.91,305.2,50.1,5.1,0.058,0.05,1.44
劣Ⅵ类,30.5,6.94,1.23,311.7,37.9,5.63,0.053,0.116,4.52
Ⅲ类,29.4,7.6,5.39,293.6,38.0,2.84,0.055,0.058,2.11
Ⅲ类,27.8,7.58,5.12,325.0,42.7,2.1,0.05,0.062,1.17
Ⅲ类,30.7,8.03,8.31,1472.8,9.1,5.26,0.101,0.093,1.27
劣Ⅵ类,29.0,8.28,1.99,1404.1,7.5,6.44,0.064,0.059,0.65
Ⅱ类,26.7,7.12,6.93,359.7,29.9,2.31,0.02,0.045,1.35
Ⅲ类,30.3,7.38,5.38,195.4,12.7,3.59,0.014,0.029,0.59
Ⅲ类,30.0,7.44,5.64,240.6,23.5,2.1,0.043,0.05,2.09
Ⅱ类,29.0,8.68,7.49,83.0,3.0,1.86,0.012,0.019,0.6
Ⅲ类,29.2,7.64,5.57,329.0,31.5,5.6,0.154,0.118,1.2
Ⅱ类,26.1,7.78,8.28,207.3,3.8,2.25,0.003,0.045,1.65
劣Ⅵ类,28.3,6.88,0.31,526.4,64.9,5.92,0.282,0.124,2.82
Ⅳ类,30.1,7.1,5.06,439.7,33.6,6.26,0.16,0.136,1.98
Ⅳ类,28.9,7.12,4.46,358.2,54.7,3.28,0.008,0.125,1.94
Ⅳ类,29.1,7.09,3.27,438.7,41.2,7.67,0.532,0.129,2.11
Ⅴ类,28.7,7.21,4.21,451.9,71.7,7.79,0.192,0.344,3.47
Ⅲ类,31.2,7.75,5.78,881.7,12.0,3.06,0.036,0.087,2.82
Ⅲ类,30.8,7.75,6.21,851.5,8.3,2.66,0.021,0.137,1.92
Ⅳ类,32.4,8.27,8.14,1115.4,27.5,6.16,0.114,0.078,1.32
Ⅲ类,31.6,8.32,7.55,276.3,25.8,4.33,0.1,0.103,2.02
Ⅳ类,30.1,7.39,4.02,697.4,2.7,6.51,0.014,0.16,0.66
Ⅳ类,28.3,7.56,4.22,832.3,21.2,2.25,0.016,0.092,2.82
Ⅳ类,29.4,7.06,5.57,952.1,21.4,6.45,0.366,0.211,4.59
Ⅳ类,29.9,8.14,3.83,1990.7,24.1,5.33,0.104,0.093,1.14
Ⅲ类,29.3,7.57,5.74,968.3,7.3,5.84,0.008,0.166,1.69
Ⅲ类,30.4,8.18,7.59,1249.1,9.7,4.73,0.049,0.096,1.9
Ⅲ类,30.1,8.72,9.47,378.2,15.5,5.28,0.013,0.055,0.78
Ⅱ类,25.2,7.5,8.02,81.3,22.2,2.9,0.041,0.042,1.87
劣Ⅵ类,29.9,9.05,7.1,267.0,17.1,4.7,0.016,0.037,0.66
Ⅱ类,26.9,7.79,8.26,108.7,39.1,2.83,0.03,0.037,1.15
Ⅲ类,17.3,6.99,5.65,77.8,4.8,2.56,0.006,0.008,1.01
Ⅱ类,29.7,7.76,7.07,101.1,4.0,1.56,0.006,0.037,0.26
Ⅱ类,29.1,9.0,8.68,160.5,15.5,2.32,0.006,0.027,0.84
劣Ⅵ类,28.5,7.89,1.16,1480.4,55.2,4.79,0.077,0.099,1.24
劣Ⅵ类,30.6,7.86,1.41,1456.7,13.0,5.06,0.075,0.103,1.14
Ⅲ类,31.1,8.57,7.49,710.0,8.3,5.01,0.05,0.06,0.85
Ⅲ类,29.3,7.7,5.22,238.8,35.8,1.85,0.039,0.047,1.89
Ⅲ类,27.2,7.49,5.68,211.3,14.7,2.04,0.094,0.033,1.03
Ⅳ类,29.6,7.16,3.01,262.9,18.1,7.16,0.052,0.098,3.1
Ⅱ类,25.6,7.58,6.35,187.7,61.3,1.85,0.126,0.08,1.71
Ⅲ类,28.8,7.23,6.0,494.6,47.6,4.35,0.456,0.137,3.08
Ⅲ类,28.0,7.58,5.06,445.2,12.1,4.17,0.289,0.1,2.89
Ⅳ类,27.8,7.21,3.76,196.3,15.8,3.43,0.003,0.038,1.31
Ⅲ类,30.3,6.83,5.58,93.4,7.8,1.6,0.016,0.049,1.27
Ⅲ类,31.6,7.17,5.84,1292.2,266.0,2.48,0.097,0.07,1.82
Ⅱ类,30.3,7.12,6.14,87.1,27.0,2.07,0.04,0.067,1.05
Ⅱ类,29.6,8.68,8.65,39.9,4.6,1.94,0.023,0.023,0.43
Ⅱ类,32.8,8.17,7.81,113.8,1.8,2.02,0.024,0.025,0.92
Ⅲ类,29.8,7.15,7.43,115.8,20.3,3.38,0.046,0.108,1.43
Ⅱ类,30.5,6.42,7.48,165.0,3.0,2.11,0.052,0.073,0.42
Ⅲ类,30.2,7.1,5.83,121.1,20.3,1.82,0.118,0.172,2.96
Ⅲ类,31.9,7.93,8.54,142.2,26.7,2.15,0.026,0.111,1.19
Ⅲ类,28.0,6.95,5.63,60.8,1.2,1.82,0.03,0.025,0.85
Ⅱ类,29.8,7.05,6.97,113.1,18.7,2.92,0.159,0.083,2.24
Ⅱ类,27.3,6.75,6.49,82.5,3.6,1.45,0.019,0.034,1.04
Ⅳ类,29.4,6.92,4.06,171.6,6.3,1.99,0.022,0.034,1.29
Ⅳ类,30.1,7.02,4.77,181.1,3.1,1.91,0.021,0.063,1.6
Ⅱ类,29.8,6.95,6.75,104.8,1.5,2.24,0.079,0.074,2.22
Ⅱ类,30.3,7.06,15.77,118.7,6.0,2.32,0.05,0.043,0.8
Ⅳ类,30.5,6.95,5.36,128.3,28.5,4.66,1.05,0.162,2.58
Ⅲ类,28.5,7.17,7.5,133.4,10.9,2.12,0.128,0.132,2.28
Ⅲ类,30.0,7.01,5.29,135.0,6.6,1.16,0.28,0.07,2.16
Ⅳ类,32.2,7.09,4.69,151.0,9.6,1.51,0.239,0.09,2.39
Ⅲ类,29.0,6.97,5.14,214.2,16.0,1.63,0.093,0.083,1.48
Ⅲ类,30.6,6.48,5.91,152.9,7.9,1.96,0.145,0.093,5.45
Ⅱ类,30.4,6.56,6.63,202.0,25.7,1.75,0.03,0.095,11.81
Ⅱ类,29.2,7.15,7.02,212.8,21.9,1.37,0.076,0.071,1.45
Ⅴ类,31.6,6.66,2.87,460.8,172.6,3.5,0.22,0.172,3.27
Ⅳ类,30.6,6.43,3.9,173.4,18.8,2.69,0.31,0.162,3.93
Ⅲ类,29.3,6.78,5.54,153.6,8.5,2.0,0.178,0.153,5.62
Ⅱ类,31.4,7.1,6.2,226.3,6.6,2.3,0.108,0.065,1.71
Ⅲ类,29.8,6.89,5.94,91.3,20.3,1.74,0.057,0.068,1.54
Ⅱ类,28.1,6.92,7.5,74.1,15.7,1.73,0.04,0.038,1.16
Ⅱ类,29.6,6.81,6.9,35.5,10.8,1.45,0.013,0.039,0.87
Ⅱ类,30.1,6.77,6.34,61.1,13.8,1.72,0.078,0.047,1.18
Ⅱ类,29.9,6.84,6.46,99.2,8.1,1.99,0.098,0.067,1.42
Ⅱ类,30.6,6.95,7.09,85.8,638.4,2.23,0.05,0.035,1.07
Ⅲ类,28.8,6.99,5.58,72.9,34.5,3.43,0.116,0.123,1.95
Ⅱ类,28.1,7.42,7.5,266.2,25.4,1.34,0.004,0.078,1.86
Ⅳ类,30.8,6.95,4.94,84.2,28.1,3.04,0.078,0.111,1.68
Ⅲ类,29.6,7.36,7.18,60.6,4.5,2.53,0.067,0.106,1.72
Ⅲ类,28.3,7.01,6.21,52.9,30.2,2.37,0.036,0.107,2.04
Ⅲ类,29.9,6.78,6.43,65.5,15.4,1.81,0.058,0.104,1.79
Ⅱ类,28.2,7.21,7.37,151.2,13.4,1.45,0.052,0.066,1.65
Ⅳ类,29.3,6.37,4.63,184.7,22.0,4.22,0.173,0.087,2.49
Ⅳ类,31.6,6.95,4.48,140.9,12.7,2.3,0.153,0.077,1.65
Ⅱ类,30.7,7.17,7.05,102.1,16.3,2.5,0.043,0.055,1.63
Ⅲ类,31.4,7.43,5.84,156.0,26.9,2.33,0.241,0.074,1.3
Ⅲ类,27.8,6.92,5.39,106.6,23.7,3.62,0.222,0.078,1.86
Ⅱ类,27.9,7.1,7.17,177.6,22.2,2.13,0.043,0.042,0.93
Ⅲ类,25.8,6.95,6.59,136.1,55.5,2.72,0.052,0.102,1.18
Ⅱ类,25.9,7.79,6.76,246.1,32.7,2.67,0.076,0.075,1.05
Ⅲ类,28.8,7.76,5.32,339.6,14.1,2.96,0.051,0.121,2.2
Ⅲ类,28.7,7.66,6.32,308.1,8.5,2.67,0.252,0.119,2.15
Ⅳ类,27.2,7.44,3.61,401.6,10.2,2.82,0.078,0.108,1.61
Ⅱ类,27.2,6.54,6.55,71.3,101.5,3.23,0.224,0.083,1.38
Ⅱ类,29.3,7.58,6.32,312.2,20.6,2.1,0.066,0.063,1.28
Ⅱ类,28.7,7.74,6.42,305.6,36.4,2.43,0.004,0.07,1.91
Ⅲ类,26.0,6.5,6.56,53.3,155.6,3.39,0.139,0.114,1.28
Ⅲ类,27.8,6.73,5.7,107.2,7.6,1.07,0.012,0.025,0.86
Ⅲ类,26.6,7.09,7.16,108.4,23.6,3.87,0.037,0.14,3.9
Ⅲ类,27.4,7.27,5.04,216.9,34.5,3.24,0.086,0.077,1.51
Ⅲ类,30.3,7.33,5.23,326.8,16.2,3.83,0.246,0.097,1.89
Ⅱ类,30.7,8.07,7.74,377.2,12.0,2.25,0.033,0.053,1.0
Ⅲ类,30.2,7.31,5.79,366.8,13.8,3.15,0.288,0.054,2.1
Ⅲ类,31.1,8.55,6.16,204.0,6.9,4.33,0.085,0.042,1.22
Ⅳ类,29.8,6.42,4.91,120.0,6.3,2.62,0.001,0.064,2.12
Ⅱ类,29.0,6.73,6.04,69.0,16.2,2.19,0.213,0.067,1.15
Ⅲ类,29.8,6.8,5.27,130.8,12.9,2.57,0.082,0.089,1.65
Ⅱ类,29.4,7.17,6.56,110.7,7.1,1.74,0.063,0.033,0.98
Ⅱ类,30.1,7.38,7.22,150.2,24.6,2.02,0.034,0.039,1.52
Ⅲ类,29.9,7.37,5.93,157.8,7.9,2.24,0.097,0.096,1.7
Ⅲ类,29.7,7.24,5.5,126.3,11.4,3.57,0.116,0.105,1.76
Ⅲ类,30.7,7.21,5.4,126.4,9.1,2.53,0.156,0.1,1.65
Ⅲ类,30.9,7.23,5.98,103.5,387.5,2.91,0.12,0.101,1.27
Ⅱ类,28.6,7.55,7.59,135.6,18.1,2.31,0.183,0.054,0.98
Ⅱ类,27.0,6.85,6.35,89.9,12.3,2.01,0.133,0.022,0.76
Ⅱ类,28.1,7.36,7.08,126.3,28.5,1.53,0.034,0.034,0.91
Ⅲ类,31.1,7.49,5.98,242.1,16.1,1.35,0.052,0.048,1.87
Ⅱ类,28.3,7.2,7.23,97.9,20.9,1.55,0.097,0.057,0.96
Ⅱ类,25.0,7.22,7.44,83.8,4.9,1.3,0.022,0.023,0.79
Ⅱ类,30.1,8.36,12.12,107.8,3.7,2.33,0.007,0.022,2.67
Ⅱ类,30.9,7.47,7.65,129.1,11.5,1.8,0.064,0.046,1.14
Ⅲ类,31.5,7.31,5.59,167.5,13.2,1.72,0.089,0.048,1.23
Ⅳ类,32.2,7.02,4.27,146.2,6.8,3.16,0.058,0.045,1.12
Ⅲ类,29.9,7.26,5.69,154.3,9.5,4.01,0.298,0.053,1.27
Ⅱ类,31.5,6.83,6.06,62.3,14.9,2.66,0.117,0.058,0.96
Ⅲ类,30.6,7.17,6.2,108.3,27.5,2.53,0.267,0.109,1.41
Ⅳ类,30.3,7.04,4.36,199.8,17.6,4.29,1.433,0.057,3.03
Ⅱ类,30.8,7.47,6.82,142.5,10.4,1.84,0.049,0.044,1.14
Ⅲ类,28.1,7.16,5.33,175.5,20.4,3.71,0.112,0.135,1.64
Ⅱ类,30.3,7.21,8.59,139.5,56.5,1.73,0.036,0.048,1.24
Ⅲ类,26.6,6.64,7.76,50.8,86.0,3.78,0.118,0.178,1.57
Ⅱ类,23.8,7.04,8.68,35.2,35.5,1.24,0.004,0.025,0.77
Ⅱ类,29.2,6.95,6.19,84.1,26.1,3.36,0.191,0.09,1.63
Ⅲ类,28.9,6.56,5.61,103.1,26.5,1.87,0.176,0.044,1.03
Ⅳ类,29.7,6.52,5.69,111.0,19.2,3.57,0.096,0.094,1.3
Ⅲ类,28.8,6.92,5.47,268.8,18.6,2.07,0.35,0.059,1.25
Ⅴ类,32.0,6.66,2.71,106.5,14.3,2.03,0.001,0.057,1.18
Ⅲ类,29.2,7.31,6.8,144.4,16.9,2.46,0.035,0.106,1.42
Ⅱ类,26.7,6.7,6.81,84.4,25.6,1.92,0.074,0.033,1.37
Ⅱ类,29.0,6.88,8.02,261.7,8.4,1.68,0.056,0.027,0.89
Ⅲ类,29.4,7.12,5.6,135.7,16.2,2.36,0.069,0.092,1.27
Ⅱ类,31.1,7.62,11.58,1115.5,10.3,3.93,0.322,0.027,6.63
Ⅱ类,30.5,7.89,8.92,1205.8,1212.4,2.26,0.137,0.068,2.67
Ⅰ类,28.2,8.2,9.77,513.7,7.3,1.12,0.021,0.005,5.24
Ⅳ类,26.5,8.34,9.62,842.0,9.0,6.59,0.215,0.043,1.96
Ⅱ类,28.2,7.54,6.23,894.4,4.7,2.9,0.005,0.021,5.3
Ⅳ类,28.6,7.56,12.21,1461.0,8.7,5.49,0.155,0.3,4.59
Ⅰ类,27.4,8.16,9.35,659.0,8.7,1.28,0.012,0.015,18.13
Ⅳ类,27.6,7.57,3.87,1191.5,2.7,4.02,0.083,0.048,1.5
Ⅳ类,31.7,7.54,8.37,4818.7,49.5,6.84,0.094,0.078,3.44
Ⅳ类,28.1,8.97,7.83,611.5,66.5,9.35,0.035,0.109,1.61
Ⅲ类,25.7,8.49,7.8,1154.1,107.5,5.25,0.125,0.116,4.87
劣Ⅵ类,29.1,7.62,0.34,3535.4,51.7,4.4,0.613,0.201,3.94
Ⅲ类,29.1,8.65,8.51,780.2,6.8,5.06,0.13,0.046,1.37
Ⅲ类,31.3,7.67,5.45,1726.7,23.5,4.5,0.091,0.047,11.34
Ⅲ类,30.7,7.88,7.6,671.5,15.0,4.71,0.034,0.08,1.34
Ⅳ类,31.0,7.63,3.22,2171.4,64.8,6.36,0.266,0.243,3.86
Ⅲ类,30.7,7.62,5.22,1487.5,11.4,4.54,0.22,0.12,1.66
Ⅲ类,29.9,8.26,10.64,1345.6,15.7,5.34,0.028,0.074,2.32
Ⅳ类,27.7,7.76,4.88,944.3,22.0,4.62,0.138,0.135,2.55
Ⅲ类,30.1,7.7,6.01,601.8,40.8,4.59,0.216,0.067,1.52
Ⅳ类,31.9,8.74,15.51,1465.4,30.7,8.25,0.022,0.129,1.52
Ⅲ类,30.4,7.49,8.91,1081.8,36.5,4.52,0.661,0.076,3.12
Ⅳ类,30.2,8.14,4.13,1114.5,14.1,5.31,0.111,0.18,3.96
Ⅳ类,30.2,7.67,6.63,1570.1,34.9,6.11,0.222,0.15,3.49
Ⅲ类,29.8,7.78,5.88,902.6,24.8,3.65,0.061,0.01,3.58
劣Ⅵ类,29.8,7.75,1.89,1097.8,49.8,5.24,1.788,0.263,4.56
Ⅱ类,31.4,8.11,9.55,722.4,25.8,3.48,0.082,0.027,2.26
Ⅲ类,26.7,7.93,9.41,1021.2,53.0,2.24,0.014,0.109,26.91
Ⅳ类,29.0,8.18,5.87,1009.4,19.6,7.75,0.141,0.105,2.26
劣Ⅵ类,24.3,7.45,1.51,662.2,10.7,4.82,2.094,0.375,5.84
劣Ⅵ类,27.4,7.66,5.28,655.3,2.0,6.85,0.786,0.491,5.67
Ⅴ类,26.7,8.4,10.48,468.2,8.7,6.65,0.088,0.328,8.01
劣Ⅵ类,27.0,7.47,6.94,570.3,6.8,8.42,0.094,0.573,6.38
Ⅴ类,28.9,7.36,2.02,1018.9,2.9,3.09,0.048,0.135,2.66
Ⅳ类,26.2,7.43,3.07,736.9,64.3,5.38,0.141,0.259,5.19
Ⅱ类,31.1,7.8,8.26,1392.6,89.2,2.2,0.059,0.063,2.99
Ⅲ类,25.5,8.19,5.54,1548.0,34.2,5.04,0.029,0.057,0.84
Ⅳ类,30.9,7.72,4.67,952.1,52.0,2.08,0.157,0.084,3.72
Ⅲ类,30.2,7.74,5.07,896.2,49.7,3.55,0.556,0.095,5.02
Ⅲ类,29.9,7.84,6.42,1051.3,98.4,3.4,0.067,0.168,4.26
Ⅳ类,29.9,7.84,9.76,2762.7,68.4,6.62,0.114,0.142,3.95
Ⅲ类,27.4,7.84,6.66,2004.2,236.2,4.05,0.041,0.101,1.74
Ⅱ类,24.4,8.16,9.19,1109.0,4.6,1.45,0.043,0.024,1.23
Ⅴ类,30.9,8.03,7.28,1900.6,16.4,4.94,1.23,0.305,5.43
Ⅳ类,31.4,7.92,5.61,1847.6,18.5,4.0,0.292,0.211,5.3
Ⅲ类,29.4,7.84,9.95,2771.4,37.7,5.61,0.1,0.059,1.86
Ⅴ类,32.4,7.26,11.47,9494.6,90.1,12.36,0.032,0.175,2.66
劣Ⅵ类,29.3,7.65,0.6,1242.9,77.4,7.18,1.04,0.229,4.56
Ⅴ类,29.1,7.86,2.12,1166.9,37.0,6.64,0.589,0.292,3.72
Ⅲ类,30.7,7.99,6.16,606.8,21.2,2.67,0.087,0.139,2.93
Ⅱ类,30.3,8.79,8.9,267.2,1.4,2.26,0.008,0.012,0.32
Ⅳ类,26.9,7.7,4.87,937.6,71.4,3.21,0.082,0.15,2.83
Ⅳ类,31.2,8.38,8.8,554.5,46.9,6.62,0.617,0.136,3.4
Ⅱ类,28.3,8.07,8.86,479.2,3.3,2.34,0.03,0.035,1.94
Ⅱ类,22.9,7.96,8.51,293.9,13.4,3.21,0.006,0.023,2.42
Ⅲ类,30.6,7.56,5.2,742.6,15.5,2.31,0.159,0.172,2.96
Ⅱ类,27.9,8.31,8.74,585.5,14.5,1.93,0.129,0.028,2.26
Ⅱ类,32.6,7.87,7.74,590.1,3.7,3.03,0.004,0.022,2.59
Ⅱ类,30.4,8.09,6.6,511.5,2.7,2.77,0.013,0.014,0.6
Ⅱ类,30.4,7.75,6.95,441.0,9.4,3.18,0.007,0.042,2.86
Ⅳ类,29.6,7.37,3.69,599.1,5.3,4.43,0.259,0.158,4.75
Ⅰ类,31.8,7.9,8.74,531.4,6.2,0.98,0.005,0.008,3.2
Ⅲ类,30.1,8.1,6.62,859.3,50.3,1.89,0.343,0.117,7.38
Ⅲ类,31.6,8.21,9.83,1210.0,16.4,5.22,0.126,0.102,7.53
Ⅲ类,30.3,7.8,5.21,1495.2,96.5,3.72,0.346,0.153,6.74
Ⅳ类,31.0,7.88,5.46,1988.8,46.4,4.59,0.466,0.29,7.9
Ⅳ类,31.2,7.72,4.14,1165.8,70.7,4.12,0.028,0.238,4.24
Ⅳ类,32.3,7.8,4.68,1042.4,16.5,2.89,0.058,0.097,2.35
Ⅳ类,31.6,7.51,3.25,824.2,57.3,6.75,0.115,0.193,3.49
Ⅳ类,27.6,7.98,7.78,727.4,209.4,3.22,0.182,0.265,3.56
Ⅳ类,27.8,7.35,3.16,896.0,121.7,4.27,0.963,0.271,7.95
劣Ⅵ类,30.0,7.46,0.74,1198.2,5.3,4.3,0.342,0.083,0.53
Ⅳ类,28.5,7.53,4.36,788.0,48.7,7.24,0.308,0.244,1.76
Ⅱ类,31.2,8.44,9.44,861.6,5.1,2.43,0.015,0.013,4.34
Ⅲ类,32.1,7.84,5.68,899.0,22.2,3.31,0.049,0.046,1.95
Ⅲ类,32.1,7.73,5.79,634.7,4.7,2.55,0.009,0.064,1.1
Ⅳ类,30.2,7.73,4.88,1752.2,14.3,3.67,0.034,0.151,2.44
Ⅲ类,30.3,7.46,5.64,350.8,8.2,2.68,0.008,0.033,0.8
Ⅲ类,32.0,7.5,5.57,831.6,37.2,5.02,0.462,0.161,3.99
Ⅱ类,32.2,8.01,8.24,563.8,11.6,3.16,0.031,0.042,1.5
Ⅱ类,31.7,8.47,7.66,266.9,2.9,1.59,0.009,0.011,0.76
Ⅱ类,29.2,8.49,7.2,260.9,4.1,1.05,0.004,0.01,0.75
Ⅱ类,28.8,8.45,9.88,201.8,10.2,3.29,0.008,0.01,0.42
Ⅳ类,30.9,8.06,18.65,570.6,18.2,7.86,0.06,0.237,2.12
Ⅱ类,31.7,8.16,9.79,429.3,25.5,3.13,0.008,0.029,1.64
Ⅲ类,32.8,7.76,6.55,370.5,36.2,4.02,0.001,0.05,0.85
Ⅲ类,29.7,7.66,7.94,1340.7,35.9,4.2,0.042,0.08,0.61
Ⅲ类,27.9,7.97,7.12,1236.8,10.5,4.52,0.11,0.072,1.55
Ⅳ类,30.4,7.84,6.16,967.6,190.1,6.1,0.978,0.212,6.92
Ⅳ类,29.0,8.45,16.56,1045.8,20.2,8.55,0.008,0.129,1.46
Ⅲ类,31.1,7.62,5.05,367.5,5.4,3.31,0.022,0.037,0.54
Ⅲ类,28.9,7.82,5.46,294.9,16.2,5.27,0.025,0.077,1.02
Ⅳ类,28.4,7.09,6.52,156.6,25.8,3.51,0.045,0.296,1.34
Ⅲ类,32.6,7.46,5.79,194.6,62.3,3.51,0.001,0.103,1.46
Ⅲ类,27.7,7.32,5.5,153.9,32.7,2.97,0.05,0.137,1.4
Ⅱ类,26.7,7.2,7.74,118.2,23.5,2.39,0.03,0.081,0.99
Ⅴ类,31.6,7.58,2.8,715.7,19.3,3.09,0.05,0.09,0.59
Ⅲ类,31.0,7.71,5.61,1233.0,17.5,5.41,0.207,0.093,3.68
Ⅲ类,32.0,8.57,9.17,624.7,52.1,3.66,0.192,0.142,2.05
Ⅲ类,32.4,7.48,5.31,641.6,46.0,2.84,0.306,0.095,1.95
Ⅱ类,32.0,8.11,9.05,642.3,10.8,3.08,0.022,0.032,1.26
Ⅴ类,31.9,7.58,2.82,781.6,20.5,3.58,0.353,0.13,3.77
Ⅲ类,31.3,8.38,14.34,1025.7,12.7,4.34,0.027,0.042,0.86
劣Ⅵ类,31.4,7.45,0.64,963.2,24.7,5.17,0.041,0.129,2.2
Ⅳ类,30.7,7.52,4.28,677.6,16.2,3.56,0.083,0.148,1.94
Ⅲ类,31.1,7.63,5.17,1030.9,6.2,3.37,0.357,0.172,4.08
Ⅱ类,31.0,8.77,9.74,270.7,6.4,2.95,0.01,0.02,0.28
Ⅲ类,29.1,7.3,5.78,586.6,9.9,3.26,0.017,0.12,3.06
Ⅲ类,32.4,7.89,5.5,696.6,24.7,3.18,0.064,0.163,1.13
劣Ⅵ类,31.7,7.06,1.14,383.5,54.5,4.09,0.16,0.109,2.52
Ⅳ类,28.9,6.82,3.38,149.7,231.3,5.18,0.016,0.155,2.3
Ⅲ类,31.5,7.73,5.72,370.5,24.1,2.31,0.007,0.061,1.43
Ⅲ类,32.4,8.88,7.81,142.4,10.5,5.64,0.01,0.049,1.11
Ⅴ类,30.4,7.2,2.34,242.1,22.5,3.97,0.097,0.052,0.93
Ⅲ类,31.1,7.7,7.76,180.2,36.5,4.01,0.015,0.127,1.94
Ⅳ类,30.4,6.89,3.12,140.7,12.1,5.22,0.021,0.055,0.92
Ⅲ类,31.3,7.42,5.57,457.1,6.4,4.87,0.031,0.1,0.72
Ⅲ类,30.6,7.28,5.81,377.2,32.7,5.04,0.025,0.073,0.74
